"id","Time","VE","Fb","VT","PO2","PCO2","ScO2"
"IHLTF02",71.9949999999999,31.17137527,14.74201488,1.900915504,99.93800354,42.56255722,97.7424719243669
"IHLTF02",76.0650000000005,31.69366455,14.63414669,1.947012663,95.99415588,42.94326019,97.4630669024009
"IHLTF02",80.165,34.56139374,17.04545403,1.822831035,83.53991699,43.0490036,96.2193989148086
"IHLTF02",83.6850000000004,26.82492638,14.01869202,1.720262647,74.40680695,43.55661011,94.7592954728713
"IHLTF02",87.9650000000001,38.92264557,20.83333397,1.679605603,67.34941101,43.97961044,93.097253749361
"IHLTF02",90.8450000000003,40.61175919,20.97902107,1.740324855,63.61314392,43.89500809,91.9410653677021
"IHLTF02",93.7049999999999,41.05763626,19.20000076,1.922455907,61.74499893,43.32395935,91.2706486915279
"IHLTF02",96.8299999999999,42.61655426,13.28903675,2.883025885,57.38602448,42.56255722,89.4112387822225
"IHLTF02",101.345,46.42829132,18.69158936,2.233058929,54.687603,42.47795105,88.0097895363792
"IHLTF02",104.555,49.08647919,19.38610649,2.276328802,51.7816124,43.45085907,86.2361937332741
"IHLTF02",107.650000000001,54.45595932,19.90049744,2.46005702,50.3286171,43.30280685,85.2300844829766
"IHLTF02",110.665,59.07119751,21.05263138,2.522511244,48.46048355,43.97961044,83.8033776524676
"IHLTF02",113.515,59.52293777,19.8675499,2.693418026,54.27246094,43.76810837,87.77432045939
"IHLTF02",116.535000000001,62.26682281,21.62162209,2.589000702,75.02951813,41.94920349,94.8799607031474
"IHLTF02",119.31,58.91531372,20.58319092,2.573233604,93.08816528,40.57444763,97.2275210623536
"IHLTF02",122.225,52.87763214,19.448946,2.444216251,100.975853,40.32064819,97.8092115023473
"IHLTF02",125.31,45.95979309,20.58319092,2.007377625,108.8635483,40.46870041,98.2404706241382
"IHLTF02",128.225,28.07615089,12.51303482,2.017152071,112.1846771,40.74364853,98.3885595284954
"IHLTF02",133.02,40.44774246,24.48979568,1.48481667,113.4300995,42.22415543,98.4398441156158
"IHLTF02",135.47,43.73151779,22.98850632,1.710202336,113.8452301,41.94920349,98.456459089674
"IHLTF02",138.08,45.47608566,20.16806793,2.02713418,100.1455765,42.68945313,97.7560317269837
"IHLTF02",141.055,45.10482788,20.27026939,2.00044775,83.33235168,42.20300293,96.1925409619408
"IHLTF02",144.015,42.82648468,23.34630394,1.649141788,73.57653046,42.414505,94.5926392072283
"IHLTF02",146.585,38.87732697,22.34636879,1.564059138,65.89642334,43.11245728,92.6744295057262
"IHLTF02",149.27,42.36658096,22.01834869,1.729825854,61.12229156,42.87980652,91.0316384153742
"IHLTF02",151.995,40.97726059,23.76237679,1.550303578,58.21630096,43.57775879,89.8010554356518
"IHLTF02",154.52,45.99364471,22.47191048,1.840015888,55.93302536,43.72580719,88.6834395644863
"IHLTF02",157.190000000001,49.44390488,21.27659607,2.089172602,54.48003387,43.32395935,87.892759781903
"IHLTF02",160.01,50.18221283,19.9335556,2.263230324,52.19675064,43.0490036,86.5082714900598
"IHLTF02",163.02,48.6745224,18.20940781,2.403087616,50.53618622,42.71060181,85.3791215418954
"IHLTF02",166.315000000001,50.95161819,18.37672234,2.492605925,49.08319092,43.11245728,84.2965372918208
"IHLTF02",169.58,52.55947876,19.41747665,2.433447361,48.46048355,43.32395935,83.8033776524676
"IHLTF02",172.67,59.30570984,20.47781563,2.603613853,54.89517212,43.17591095,88.1254304582166
"IHLTF02",175.6,57.27038193,19.70443344,2.612942457,73.78410339,41.69540405,94.6349373333381
"IHLTF02",178.645,47.09589767,18.12688828,2.335734844,81.46421814,41.08205032,95.9392646189259
"IHLTF02",181.955,45.85514832,23.2108326,1.776074171,95.16387939,40.82824707,97.3985381949173
"IHLTF02",184.54,24.87512207,12.80683041,1.746173024,102.8439941,41.25124741,97.9229464913648
"IHLTF02",189.225,23.12848282,16.59751129,1.252759933,105.3348312,42.13955688,98.0628098625622
"IHLTF02",192.84,29.17631721,19.38610649,1.353018045,105.5424042,42.64715576,98.0738984466671
"IHLTF02",195.935,28.27850151,17.49271202,1.453325629,105.7499847,42.98555756,98.0849039717113
"IHLTF02",199.365000000001,25.79381943,17.93721962,1.29277885,99.31528473,42.6048584,97.7011407621435
"IHLTF02",202.71,21.04915237,15.89404011,1.190594912,91.42760468,42.83750534,97.0799572064366
"IHLTF02",206.485000000001,22.84043503,18.20940781,1.127644658,84.57777405,43.78926086,96.3500535910762
"IHLTF02",209.780000000001,33.24973679,20.2360878,1.477152586,77.72794342,43.91616058,95.3632416124774
"IHLTF02",212.745,33.04429245,20.10050201,1.477927923,73.16138458,43.00670624,94.5067452956757
"IHLTF02",215.73,31.00505257,19.38610649,1.437823534,69.00997925,42.11840439,93.5431007197623
"IHLTF02",218.825000000001,32.288517,18.43317986,1.574749827,64.65099335,41.39929962,92.285443834643
"IHLTF02",222.08,39.72748184,20,1.78576684,60.29201126,41.6108017,90.6999997662122
"IHLTF02",225.08,47.12482834,20.40816307,2.075915098,56.55573654,41.56850052,89.0027148179439
"IHLTF02",228.02,NA,NA,NA,54.89517212,41.06090164,88.1254304582166
"IHLTF02",229.48,54.0903511,20.54794502,2.366546869,54.06489182,41.73770523,87.6544571091674
"IHLTF02",232.400000000001,56.80488205,15.91511917,3.208776474,52.40432739,41.33584976,86.6418625444695
"IHLTF02",236.17,50.57841492,20.79722786,2.186369181,59.87686539,41.65310287,90.5284019698077
"IHLTF02",239.055,56.43350601,20.20202065,2.511342525,73.57653046,41.58965302,94.5926392072283
"IHLTF02",242.025000000001,53.84725571,19.7368412,2.452729464,93.08816528,39.74959564,97.2275210623536
"IHLTF02",245.065000000001,56.05875778,20.13422775,2.503065348,100.3531494,39.834198,97.7694846513911
"IHLTF02",248.045,43.39765549,22.51407051,1.732909799,108.4483948,39.45349503,98.2207146088354
"IHLTF02",250.71,30.95752144,24.59016418,1.131796837,109.4862518,41.42045212,98.2695646226824
"IHLTF02",253.150000000001,33.06642914,24.0480957,1.236147523,111.9771042,42.22415543,98.3797966199932
"IHLTF02",255.645,35.46366882,22.18114662,1.437352777,102.6364288,43.57775879,97.9106991392917
"IHLTF02",258.35,37.83610916,22.30483246,1.525004745,93.71088409,44.57181168,97.280335662794
"IHLTF02",261.04,42.2298317,18.75,2.024798393,84.78534698,44.19111252,96.3754755604374
"IHLTF02",264.240000000001,36.62216187,16.92524719,1.945237756,76.06737518,43.38740921,95.0732135072997
"IHLTF02",267.785000000001,35.82992554,19.1387558,1.683045864,70.0478363,42.9221077,93.8031441580725
"IHLTF02",270.92,35.64479828,20.06688881,1.596907735,64.02827454,43.47201157,92.0811065854346
"IHLTF02",273.910000000001,39.98459625,21.46690559,1.674507022,60.70714951,43.23935699,90.8677100563459
"IHLTF02",276.705,50.85670853,20.94240761,2.183158875,57.59358978,43.32395935,89.5104057579694
"IHLTF02",279.570000000001,53.46541595,21.50537682,2.235062122,56.55573654,42.62600327,89.0027148179439
"IHLTF02",282.360000000001,53.73387527,21.89780998,2.206028938,54.48003387,42.414505,87.892759781903
"IHLTF02",285.1,56.5551796,23.34630394,2.17779994,51.98918533,42.11840439,86.3730598724172
"IHLTF02",287.67,60.43402481,24.64065742,2.20492053,50.53618622,43.09130478,85.3791215418954
"IHLTF02",290.105,56.89593887,23.34630394,2.190921545,50.12104797,43.49315643,85.0792156526668
"IHLTF02",292.675,54.75198746,22.81368828,2.157585859,48.87562561,44.25456238,84.1341676756005
"IHLTF02",295.305,49.90197372,19.96672249,2.246852875,63.19800186,43.76810837,91.7978693817684
"IHLTF02",298.31,45.36113739,19.96672249,2.04240036,80.84149933,42.32990646,95.8499862756945
"IHLTF02",301.315000000001,38.87084579,20.90592384,1.671545982,91.42760468,41.78000259,97.0799572064366
"IHLTF02",304.185,39.82284546,20.90592384,1.712484479,97.03201294,41.92805481,97.5408071769323
"IHLTF02",307.055,42.41788864,27.21088409,1.401425719,101.8061371,41.71655273,97.8607466073395
"IHLTF02",309.26,NA,20.33898354,0.750709117,108.0332565,39.19969559,98.2006658343374
"IHLTF02",312.21,32.874897,18.98734093,1.556553125,102.8439941,42.54140472,97.9229464913648
"IHLTF02",315.37,33.85721588,18.09954834,1.681694984,104.7121201,41.75885391,98.0290359593015
"IHLTF02",318.685,28.80143356,22.18114662,1.167330503,97.23958588,41.82229996,97.5559786536744
"IHLTF02",321.39,34.44064713,18.48998451,1.674551368,90.38974762,41.84345245,96.9824767098503
"IHLTF02",324.635,37.2408905,18.54714012,1.805123091,82.08692932,41.20895004,96.0260611402767
"IHLTF02",327.87,35.49748993,18.54714012,1.72061789,72.95381927,41.35700226,94.4631405274385
"IHLTF02",331.105,34.76033783,19.63993454,1.591137409,66.93426514,41.69540405,92.9796930018929
"IHLTF02",334.160000000001,37.0564003,18.66251945,1.785075784,61.74499893,42.18185425,91.2706486915279
"IHLTF02",337.375,37.04010391,18.80877686,1.770416141,58.83901596,42.56255722,90.0817315757075
"IHLTF02",340.565000000001,38.97139359,18.66251945,1.877324581,55.31031036,42.71060181,88.3526188622879
"IHLTF02",343.780000000001,38.21002197,19.448946,1.76622057,52.40432739,43.30280685,86.6418625444695
"IHLTF02",346.865000000001,44.53303528,18.04511261,2.218637705,51.15890503,43.23935699,85.8154858225719
"IHLTF02",350.190000000001,49.15683746,19.67213058,2.246447325,49.49833679,42.85865402,84.6153745095143
"IHLTF02",353.240000000001,47.44198608,18.7207489,2.278260469,48.04534149,43.00670624,83.4643580079357
"IHLTF02",356.445000000001,54.54277039,20.16806793,2.431289196,55.31031036,42.96440887,88.3526188622879
"IHLTF02",359.42,51.17295837,20.94240761,2.196734905,73.78410339,41.73770523,94.6349373333381
"IHLTF02",362.285000000001,51.19067001,23.30097008,1.975061178,83.53991699,41.50505447,96.2193989148086
"IHLTF02",364.860000000001,48.74213791,20.54794502,2.132553339,92.67302704,40.65904999,97.1915633890864
"IHLTF02",367.780000000001,45.57825851,20.83333397,1.966811299,99.73043823,40.42639923,97.7288047078615
"IHLTF02",370.660000000001,46.41568756,20.6896553,2.016857624,104.9197006,40.10914612,98.0403800345843
"IHLTF02",373.56,38.35949707,21.69981956,1.589207053,109.0710983,40.55329895,98.2502389701545
"IHLTF02",376.325000000001,38.84834671,29.05569077,1.202001691,98.06987,41.92805481,97.6154494675236
"IHLTF02",378.39,40.30245972,23.2558136,1.557986617,86.65348053,43.32395935,96.5942032596572
"IHLTF02",380.97,50.92266083,30.37974739,1.50692153,77.31279755,43.78926086,95.2928518225641
"IHLTF02",382.945000000001,NA,23.4375,NA,67.1418457,41.23010254,93.0387921322184
"IHLTF02",385.505,44.68837738,26.96629143,1.489831328,69.00997925,44.95251465,93.5431007197623
"IHLTF02",387.73,NA,23.12138748,0.699173093,64.85856628,40.93400192,92.3520666726289
"IHLTF02",390.325000000001,41.01557159,18.48998451,1.994233251,62.99042511,45.05826187,91.7250619402538
"IHLTF02",393.570000000001,30.09573746,14.94396019,1.810518622,60.49958038,42.47795105,90.7843340767851
"IHLTF02",397.585,38.62098694,18.43317986,1.88359189,56.55573654,41.67425537,89.0027148179439
"IHLTF02",400.84,46.57169724,19.35483932,2.163197756,53.44217682,41.4627533,87.2861136359226
"IHLTF02",403.940000000001,55.66894913,15.64537144,3.198827744,50.74375916,42.03380585,85.5263532451623
"IHLTF02",407.775000000001,59.33529663,20.58319092,2.591577053,49.70590973,42.54140472,84.771886507002
"IHLTF02",410.690000000001,53.16838455,21.73913002,2.198745728,49.29076385,42.79520798,84.4569331227364
"IHLTF02",413.450000000001,53.76900101,23.48336601,2.05842638,47.42263031,44.61411285,82.939934294786
"IHLTF02",416.005,65.95376587,22.47191048,2.638537884,67.76455688,43.87385941,93.2123135629524
"IHLTF02",418.675,65.88295746,21.97802162,2.694934368,79.18093872,42.64715576,95.5991181959553
"IHLTF02",421.405000000001,58.39100266,22.30483246,2.353480816,89.35189819,41.97035217,96.8806947658809
"IHLTF02",424.095,48.67932892,19.23077011,2.275682211,100.5607147,40.9551506,97.782831248152
"IHLTF02",427.215,51.35586929,21.50537682,2.146874905,109.4862518,40.93400192,98.2695646226824
"IHLTF02",430.005,53.08702087,20.72538948,2.3027637,115.505806,40.89170074,98.5206325463689
"IHLTF02",432.900000000001,23.98007393,13.05767155,1.651005387,119.2420731,40.08799744,98.6526560062376
"IHLTF02",437.495,41.80799484,24,1.566072345,100.1455765,42.13955688,97.7560317269837
"IHLTF02",439.995,42.47996902,19.51219559,1.957229495,96.20172119,42.5837059,97.4788698397474
"IHLTF02",443.070000000001,37.89185333,20.13422775,1.691899538,86.03076935,43.66235733,96.5232562880144
"IHLTF02",446.05,40.67740631,20.2360878,1.80713439,79.38850403,43.40855789,95.631533410698
"IHLTF02",449.015,31.45082664,20.6896553,1.366603494,71.50082397,43.0490036,94.1450765328386
"IHLTF02",451.915,36.90837097,22.77039909,1.457195878,65.6888504,43.70465469,92.6113592174348
"IHLTF02",454.55,42.11901474,22.26345062,1.700785041,61.95257568,43.49315643,91.348534512958
"IHLTF02",457.245,50.64782333,24.64065742,1.84787333,59.0465889,43.15475845,90.1731417051096
"IHLTF02",459.68,55.08052063,22.18114662,2.232429504,56.76330948,42.32990646,89.1066544440166
"IHLTF02",462.385,56.39633179,22.42990685,2.260409355,54.06489182,41.4627533,87.6544571091674
"IHLTF02",465.06,57.47764587,22.05882263,2.342504025,52.40432739,41.92805481,86.6418625444695
"IHLTF02",467.780000000001,58.45389557,22.18114662,2.369153261,50.53618622,42.64715576,85.3791215418954
"IHLTF02",470.485000000001,65.78490448,22.59886932,2.616997004,48.66805267,43.53545761,83.9697867465245
"IHLTF02",473.14,60.46101379,19.01743317,2.858164549,48.04534149,44.57181168,83.4643580079357
"IHLTF02",476.295,65.81032562,20.03338814,2.953271151,46.79991531,44.36031342,82.3957784902948
"IHLTF02",479.29,72.00341797,18.86792374,3.43077898,75.23709869,42.43565369,94.9193861505911
"IHLTF02",482.47,62.96534348,19.90049744,2.844470024,96.20172119,40.02454376,97.4788698397474
"IHLTF02",485.485000000001,60.4428215,20.54794502,2.644478559,102.2212753,39.74959564,97.8859165194917
"IHLTF02",488.405000000001,61.49703217,21.97802162,2.515528679,111.5619659,39.91879654,98.3620815795496
"IHLTF02",491.135,22.68334389,15.60468102,1.306820393,116.7512283,40.08799744,98.5664672914287
"IHLTF02",494.98,40.70119095,18.66251945,1.960652113,114.4679413,42.01265335,98.4809468636363
"IHLTF02",498.195000000001,31.06298065,19.90049744,1.403275371,95.3714447,43.45085907,97.4148701122971
"IHLTF02",501.21,39.26786804,18.98734093,1.859246135,87.89891052,44.31800842,96.7305240157497
"IHLTF02",504.37,38.8339386,18.75,1.861975074,79.18093872,43.87385941,95.5991181959553
"IHLTF02",507.570000000001,43.98719406,18.20940781,2.171671629,70.67053986,43.66235733,93.9527420652939
"IHLTF02",510.865000000001,44.99010849,21.89780998,1.84705615,63.61314392,42.43565369,91.9410653677021
"IHLTF02",513.605,46.16169357,23.2108326,1.787947416,59.46172333,42.64715576,90.352817580864
"IHLTF02",516.190000000001,51.22013092,18.7207489,2.459694624,56.97088242,42.20300293,89.2093779602307
"IHLTF02",519.395,50.75522614,20.54794502,2.220629454,52.81946564,42.87980652,86.9042359992794
"IHLTF02",522.315000000001,51.45043945,20,2.31271863,51.57404327,43.15475845,86.0976587076669
"IHLTF02",525.315000000001,54.27434158,22.05882263,2.211953163,49.49833679,43.70465469,84.6153745095143
"IHLTF02",528.035000000001,52.86828995,22.72727203,2.091277599,48.04534149,43.51430511,83.4643580079357
"IHLTF02",530.675,57.98792267,18.54714012,2.810763597,46.17720413,43.97961044,81.8311430291478
"IHLTF02",533.910000000001,60.45840454,20.40816307,2.663277864,45.34692383,43.78926086,81.0450942298234
"IHLTF02",536.85,64.43785858,19.8675499,2.915818691,54.48003387,43.13360977,87.892759781903
"IHLTF02",539.87,64.09874725,20.72538948,2.780421019,76.69008636,41.44160461,95.1846524849533
"IHLTF02",542.765,55.13576126,19.32367134,2.565118551,89.97460938,40.23604965,96.942293126709
"IHLTF02",545.87,54.83537674,19.20000076,2.567575932,99.93800354,39.85534668,97.7424719243669
"IHLTF02",548.995,55.07149887,18.46153831,2.681777239,109.4862518,40.36294937,98.2695646226824
"IHLTF02",552.245,49.71764374,19.96672249,2.238553524,113.6376572,40.02454376,98.448180655574
"IHLTF02",555.25,39.14437485,21.31438637,1.651050091,110.108963,40.87055206,98.2980278617585
"IHLTF02",558.065000000001,33.68255615,21.08963013,1.435819387,95.78659058,42.28760147,97.4471337170419
"IHLTF02",560.910000000001,23.63955307,18.51851845,1.147616386,82.91720581,44.46606064,96.138073316837
"IHLTF02",564.150000000001,32.88895798,20.94240761,1.411845684,73.99167633,45.39666748,94.6768098532765
"IHLTF02",567.015,35.06326675,18.86792374,1.67067492,67.97212219,45.10056305,93.268923177296
"IHLTF02",570.195000000001,41.68206787,20.5128212,1.826785684,66.10398865,44.91021347,92.7368139509761
"IHLTF02",573.12,45.27437592,21.58273315,1.885861397,62.16014481,43.51430511,91.4255432319774
"IHLTF02",575.900000000001,44.60973358,20.33898354,1.971805692,58.83901596,42.16070557,90.0817315757075
"IHLTF02",578.85,54.68918991,22.59886932,2.175597191,56.55573654,41.42045212,89.0027148179439
"IHLTF02",581.505,49.25547409,21.23893738,2.084901094,52.81946564,41.20895004,86.9042359992794
"IHLTF02",584.33,50.57496262,21.58273315,2.10665226,51.36647034,41.58965302,85.9574276093448
"IHLTF02",587.110000000001,57.9227829,21.73913002,2.395360947,48.66805267,42.9221077,83.9697867465245
"IHLTF02",589.87,58.36259842,21.73913002,2.413549185,47.42263031,43.0490036,82.939934294786
"IHLTF02",592.63,54.17327499,21.81818199,2.232185364,46.79991531,43.91616058,82.3957784902948
"IHLTF02",595.38,62.80743027,22.68431091,2.489138842,47.00748825,44.10651016,82.5794031259574
"IHLTF02",598.025000000001,65.97245789,23.90438271,2.48112607,66.51912689,42.43565369,92.8595691801795
"IHLTF02",600.535000000001,61.83390808,21.62162209,2.571000338,79.38850403,41.86460495,95.631533410698
"IHLTF02",603.31,54.80125809,22.55639076,2.184160948,91.63517761,40.53214645,97.0989567868673
"IHLTF02",605.97,53.51580429,23.62204742,2.036705494,99.31528473,40.21490097,97.7011407621435
"IHLTF02",608.51,50.23405838,25.69593239,1.757509112,105.9575424,39.87649918,98.0958256128532
"IHLTF02",610.845,43.63245392,23.48336601,1.670371294,109.9013901,40.25719833,98.2886090778537
"IHLTF02",613.400000000001,44.52976227,23.85685921,1.678034306,112.5998154,39.98225021,98.4058982601745
"IHLTF02",615.915,41.38489914,24,1.550223589,115.505806,40.08799744,98.5206325463689
"IHLTF02",618.415,39.58770752,24.79338837,1.435450435,107.4105453,41.23010254,98.1700303822471
"IHLTF02",620.835,34.973423,21.46690559,1.464645147,94.74873352,42.11840439,97.3654648969937
"IHLTF02",623.63,30.26778984,20.90592384,1.301592588,83.95506287,42.85865402,96.2723808823345
"IHLTF02",626.5,32.42815399,22.55639076,1.2924577,74.82195282,44.29685974,94.8401422462237
"IHLTF02",629.160000000001,38.00142288,20.6896553,1.651240587,70.25539398,44.57181168,93.8535298485843
"IHLTF02",632.06,39.27566528,19.67213058,1.794881821,66.10398865,44.44491196,92.7368139509761
"IHLTF02",635.110000000001,41.49589157,23.80952454,1.56681633,62.16014481,43.74695969,91.4255432319774
"IHLTF02",637.63,46.99058151,21.39037514,1.974950075,58.83901596,42.6048584,90.0817315757075
"IHLTF02",640.435,45.50944901,22.38805962,1.827463984,56.55573654,42.5837059,89.0027148179439
"IHLTF02",643.115000000001,46.11952591,22.38805962,1.85196209,53.2346077,42.35105515,87.1603525479776
"IHLTF02",645.795,55.43036652,22.72727203,2.192623854,51.36647034,42.414505,85.9574276093448
"IHLTF02",648.435,58.03411865,22.55639076,2.313009977,49.91347885,43.17591095,84.9264910810127
"IHLTF02",651.095,59.6540947,22.51407051,2.382045031,48.25291061,43.19705582,83.6349081375418
"IHLTF02",653.76,60.34100723,22.81368828,2.37782979,47.63019943,43.38740921,83.1168965354164
"IHLTF02",656.39,59.9151001,22.81368828,2.361046314,48.87562561,43.85270691,84.1341676756005
"IHLTF02",659.02,58.23033142,20.5128212,2.552040577,66.93426514,42.81635666,92.9796930018929
"IHLTF02",661.945000000001,62.606884,23.76237679,2.368623018,87.27619934,41.2723999,96.6632729968973
"IHLTF02",664.47,47.80487823,19.48052025,2.206151724,95.16387939,40.63790131,97.3985381949173
"IHLTF02",667.55,35.32958221,16.08579063,1.974511981,100.975853,40.59560013,97.8092115023473
"IHLTF02",671.280000000001,41.1403923,21.05263138,1.756813765,107.2029724,40.78594971,98.1596657795732
"IHLTF02",674.13,41.09464645,17.4418602,2.118147135,107.8256836,41.31470108,98.1905295278923
"IHLTF02",677.570000000001,36.84529877,20.16806793,1.642409682,113.014946,40.87055206,98.4229912818647
"IHLTF02",680.545,39.47005081,21.12676048,1.679571509,97.65472412,42.37220764,97.58595428512
"IHLTF02",683.385,34.7898674,19.57585716,1.597701669,86.03076935,43.19705582,96.5232562880144
"IHLTF02",686.450000000001,32.16430283,19.67213058,1.469895601,76.69008636,43.68350983,95.1846524849533
"IHLTF02",689.5,33.19866562,20.20202065,1.477370858,68.80240631,44.14881134,93.4894240126364
"IHLTF02",692.47,32.034832,16.66666603,1.727974892,63.40557098,44.3814621,91.8698657133571
"IHLTF02",696.070000000001,39.45758057,19.7368412,1.797283173,58.63144684,43.72580719,89.9892580665639
"IHLTF02",699.110000000001,46.8922081,20.47781563,2.058641672,55.51787949,43.02785873,88.4642022781711
"IHLTF02",702.04,54.25393677,22.01834869,2.215186119,53.44217682,42.01265335,87.2861136359226
"IHLTF02",704.765,53.88348007,20.06688881,2.41401124,51.57404327,41.75885391,86.0976587076669
"IHLTF02",707.755,57.73112106,21.93784332,2.365809441,49.49833679,41.31470108,84.6153745095143
"IHLTF02",710.490000000001,61.01643372,22.01834869,2.491298676,47.42263031,42.20300293,82.939934294786
"IHLTF02",713.215,56.62485886,19.96672249,2.549553156,47.42263031,43.17591095,82.939934294786
"IHLTF02",716.22,63.68893433,22.42990685,2.552702665,47.21505737,43.95846176,82.7607768559742
"IHLTF02",718.895,58.25884247,16.28222466,3.216709375,72.74624634,42.87980652,94.4190873646384
"IHLTF02",722.58,48.9304657,21.31438637,2.063812494,88.52161407,41.2723999,96.796014358204
"IHLTF02",725.395,50.85572052,24.53987694,1.863078356,95.99415588,41.39929962,97.4630669024009
"IHLTF02",727.84,46.99277496,26.72605705,1.580738068,102.01371,41.01860428,97.8733807838556
"IHLTF02",730.085,43.17087173,23.90438271,1.623592377,105.1272659,41.16665268,98.0516374583054
"IHLTF02",732.595,47.00973511,25.36997795,1.665832877,109.0710983,41.08205032,98.2502389701545
"IHLTF02",734.96,42.38867188,23.80952454,1.600526214,111.9771042,40.61674881,98.3797966199932
"IHLTF02",737.48,39.27612305,22.18114662,1.591872811,103.6742706,41.44160461,97.9710025773466
"IHLTF02",740.185,32.38869095,22.18114662,1.312723041,89.76703644,42.32990646,96.9219383104577
"IHLTF02",742.89,37.93857574,23.2108326,1.469447255,80.21879578,43.15475845,95.7581430809408
"IHLTF02",745.475,32.57291794,22.77039909,1.286026001,73.16138458,43.59891129,94.5067452956757
"IHLTF02",748.110000000001,36.16230392,22.51407051,1.443995237,67.97212219,44.31800842,93.268923177296
"IHLTF02",750.775000000001,34.91603851,20.86956596,1.504095078,63.82070923,44.02191162,92.0114747317334
"IHLTF02",753.650000000001,40.60732651,23.03262901,1.584982991,59.66930008,43.83156204,90.4411173112774
"IHLTF02",756.255,48.49197006,22.94455147,1.900001645,57.38602448,43.34510803,89.4112387822225
"IHLTF02",758.87,49.03860092,21.01576233,2.097764015,55.51787949,42.43565369,88.4642022781711
"IHLTF02",761.725,54.31635284,22.90076256,2.132280588,53.2346077,41.97035217,87.1603525479776
"IHLTF02",764.345,53.92111969,23.2558136,2.084448099,50.53618622,41.67425537,85.3791215418954
"IHLTF02",766.925,55.67966461,23.4375,2.135743141,49.70590973,42.01265335,84.771886507002
"IHLTF02",769.485000000001,59.83588409,23.52941132,2.286200762,48.25291061,43.21820831,83.6349081375418
"IHLTF02",772.035000000001,61.34258652,24.59016418,2.242664814,47.00748825,43.68350983,82.5794031259574
"IHLTF02",774.475,65.03209686,23.80952454,2.455504417,47.63019943,43.97961044,83.1168965354164
"IHLTF02",776.995,71.91407776,26.0303688,2.483689547,46.59235001,44.14881134,82.2098849643846
"IHLTF02",779.3,69.6076889,25.10460281,2.492686033,63.19800186,43.49315643,91.7978693817684
"IHLTF02",781.690000000001,63.35007095,24,2.37300992,81.04907227,41.48390198,95.8800266261753
"IHLTF02",784.190000000001,51.84429169,23.66863823,1.969207048,94.95630646,40.44755173,97.3820700519895
"IHLTF02",786.725,43.50270462,22.81368828,1.714290738,101.3909912,40.44755173,97.8351805116723
"IHLTF02",789.355,47.11864853,21.12676048,2.005042791,106.5802689,40.74364853,98.128104847415
"IHLTF02",792.195000000001,37.52380753,20.83333397,1.619242311,110.7316742,41.18780136,98.3258767847698
"IHLTF02",795.075000000001,24.93663025,NA,1.724336147,110.9392471,41.52620316,98.3350261829777
"IHLTF02",799.690000000001,NA,NA,NA,102.01371,42.83750534,97.8733807838556
"IHLTF02",801.400000000001,36.46816635,19.90049744,1.647455692,98.69257355,44.36031342,97.6588098954396
"IHLTF02",804.415,32.59576797,19.29260445,1.518917084,90.38974762,43.93731308,96.9824767098503
"IHLTF02",807.525000000001,35.85789871,20.44293022,1.576904535,84.16262817,43.42970657,96.2985083828268
"IHLTF02",810.46,39.31396866,23.52941132,1.502102375,77.10523224,42.6048584,95.2571391650467
"IHLTF02",813.01,36.47821045,20.94240761,1.56592381,72.12352753,41.48390198,94.2841918444924
"IHLTF02",815.875,34.90381622,19.32367134,1.623854041,66.51912689,41.23010254,92.8595691801795
"IHLTF02",818.98,39.44220352,23.03262901,1.539505959,61.95257568,41.42045212,91.348534512958
"IHLTF02",821.585,40.52502441,21.352314,1.706247687,58.63144684,42.11840439,89.9892580665639
"IHLTF02",824.395,40.55182266,22.30483246,1.634463072,56.1405983,41.99150467,88.7911259159499
"IHLTF02",827.085,43.15102005,23.52941132,1.648707867,53.02703857,42.32990646,87.0330675562838
"IHLTF02",829.635,48.76052856,24,1.826505065,51.98918533,42.52025604,86.3730598724172
"IHLTF02",832.135,49.84366226,22.59886932,1.982836723,51.15890503,42.7317543,85.8154858225719
"IHLTF02",834.79,46.93622589,20.83333397,2.025410652,50.3286171,42.49910355,85.2300844829766
"IHLTF02",837.67,47.84587097,22.55639076,1.906946659,49.91347885,43.13360977,84.9264910810127
"IHLTF02",840.33,58.22037506,26.43171883,1.980219364,64.2358551,42.7529068,92.1499759667288
"IHLTF02",842.6,59.71826553,25.86206818,2.0759058,76.06737518,41.84345245,95.0732135072997
"IHLTF02",844.92,58.48352051,25.21008492,2.085561037,82.5020752,41.4627533,96.082589134893
"IHLTF02",847.3,55.76450729,26.90583038,1.863267303,91.63517761,40.23604965,97.0989567868673
"IHLTF02",849.530000000001,48.55845261,25.15723228,1.73526454,100.5607147,40.13029861,97.782831248152
"IHLTF02",851.915,44.8853035,22.01834869,1.832665086,103.0515518,40.08799744,97.9350990936602
"IHLTF02",854.64,40.78664017,18.51851845,1.98004663,107.6181183,40.27834702,98.1803181923776
"IHLTF02",857.88,37.74927902,23.03262901,1.473427773,110.3165359,40.80709839,98.3073783910102
"IHLTF02",860.485000000001,33.52397156,25.75107384,1.170371771,100.3531494,41.97035217,97.7694846513911
"IHLTF02",862.815000000001,32.56866455,22.47191048,1.302937746,91.01246643,42.68945313,97.041467309709
"IHLTF02",865.485000000001,32.33407974,21.77858353,1.334733605,83.12477875,43.59891129,96.1654330381485
